광역지자체명,기초지자체명,광역지자체 방문자 수,광역지자체 방문자 비율,기초지자체 방문자 수,기초지자체 방문자 비율,연도
충청남도,천안시,165468408.0,5.7,81718830.0,26.7,2024
충청남도,청양군,165468408.0,5.7,4573898.0,1.5,2024
충청남도,태안군,165468408.0,5.7,17331972.0,5.7,2024
충청남도,홍성군,165468408.0,5.7,12458204.0,4.1,2024
충청북도,괴산군,115004435.0,3.9,11421868.0,4.7,2024
충청북도,단양군,115004435.0,3.9,9670692.0,4.0,2024
충청북도,보은군,115004435.0,3.9,8081902.0,3.3,2024
충청북도,영동군,115004435.0,3.9,6594514.0,2.7,2024
충청북도,옥천군,115004435.0,3.9,11149036.0,4.6,2024
충청북도,음성군,115004435.0,3.9,17800198.0,7.4,2024
충청북도,제천시,115004435.0,3.9,15584706.0,6.5,2024
충청북도,증평군,115004435.0,3.9,5996168.0,2.5,2024
충청북도,진천군,115004435.0,3.9,12937526.0,5.4,2024
충청북도,청주시,115004435.0,3.9,111386135.0,46.1,2024
충청북도,충주시,115004435.0,3.9,30843876.0,12.8,2024
강원특별자치도,강릉시,151235214.0,4.9,34369052.0,12.4,2025
강원특별자치도,고성군,151235214.0,4.9,12867253.0,4.6,2025
강원특별자치도,동해시,151235214.0,4.9,12337381.0,4.5,2025
강원특별자치도,삼척시,151235214.0,4.9,12247868.0,4.4,2025
강원특별자치도,속초시,151235214.0,4.9,26004958.0,9.4,2025
강원특별자치도,양구군,151235214.0,4.9,3034185.0,1.1,2025
강원특별자치도,양양군,151235214.0,4.9,15541620.0,5.6,2025
강원특별자치도,영월군,151235214.0,4.9,7287028.0,2.6,2025
강원특별자치도,원주시,151235214.0,4.9,34872719.0,12.6,2025
강원특별자치도,인제군,151235214.0,4.9,9881246.0,3.6,2025
강원특별자치도,정선군,151235214.0,4.9,10187373.0,3.7,2025
강원특별자치도,철원군,151235214.0,4.9,6823523.0,2.5,2025
강원특별자치도,춘천시,151235214.0,4.9,30317550.0,11.0,2025
강원특별자치도,태백시,151235214.0,4.9,5484154.0,2.0,2025
강원특별자치도,평창군,151235214.0,4.9,17450391.0,6.3,2025
강원특별자치도,홍천군,151235214.0,4.9,22264907.0,8.0,2025
강원특별자치도,화천군,151235214.0,4.9,4317246.0,1.6,2025
강원특별자치도,횡성군,151235214.0,4.9,11435218.0,4.1,2025
경기도,가평군,660044175.0,21.3,26055662.0,1.4,2025
경기도,고양시,660044175.0,21.3,147370912.0,7.8,2025
경기도,과천시,660044175.0,21.3,21756396.0,1.2,2025
경기도,광명시,660044175.0,21.3,45173992.0,2.4,2025
경기도,광주시,660044175.0,21.3,47871411.0,2.5,2025
경기도,구리시,660044175.0,21.3,48324591.0,2.6,2025
경기도,군포시,660044175.0,21.3,26327126.0,1.4,2025
경기도,김포시,660044175.0,21.3,52503766.0,2.8,2025
경기도,남양주시,660044175.0,21.3,71537036.0,3.8,2025
경기도,동두천시,660044175.0,21.3,10291432.0,0.5,2025
경기도,부천시,660044175.0,21.3,107586042.0,5.7,2025
경기도,성남시,660044175.0,21.3,150498982.0,8.0,2025
경기도,수원시,660044175.0,21.3,197404756.0,10.5,2025
경기도,시흥시,660044175.0,21.3,56498228.0,3.0,2025
경기도,안산시,660044175.0,21.3,81026704.0,4.3,2025
경기도,안성시,660044175.0,21.3,36616430.0,1.9,2025
경기도,안양시,660044175.0,21.3,71777100.0,3.8,2025
경기도,양주시,660044175.0,21.3,35057320.0,1.9,2025
경기도,양평군,660044175.0,21.3,29355088.0,1.6,2025
경기도,여주시,660044175.0,21.3,24741706.0,1.3,2025
경기도,연천군,660044175.0,21.3,9108421.0,0.5,2025
경기도,오산시,660044175.0,21.3,31783602.0,1.7,2025
경기도,용인시,660044175.0,21.3,143776294.0,7.6,2025
경기도,의왕시,660044175.0,21.3,31454752.0,1.7,2025
경기도,의정부시,660044175.0,21.3,43723435.0,2.3,2025
경기도,이천시,660044175.0,21.3,36501300.0,1.9,2025
경기도,파주시,660044175.0,21.3,53117096.0,2.8,2025
경기도,평택시,660044175.0,21.3,54350090.0,2.9,2025
경기도,포천시,660044175.0,21.3,28267088.0,1.5,2025
경기도,하남시,660044175.0,21.3,58949310.0,3.1,2025
경기도,화성시,660044175.0,21.3,104112312.0,5.5,2025
경상남도,거제시,166687846.0,5.4,23656234.0,6.2,2025
경상남도,거창군,166687846.0,5.4,6971328.0,1.8,2025
경상남도,고성군,166687846.0,5.4,10904481.0,2.8,2025
경상남도,김해시,166687846.0,5.4,47535688.0,12.4,2025
경상남도,남해군,166687846.0,5.4,9057447.0,2.4,2025
경상남도,밀양시,166687846.0,5.4,16012308.0,4.2,2025
경상남도,사천시,166687846.0,5.4,15397932.0,4.0,2025
경상남도,산청군,166687846.0,5.4,7362719.0,1.9,2025
경상남도,양산시,166687846.0,5.4,38676393.0,10.1,2025
경상남도,의령군,166687846.0,5.4,4636712.0,1.2,2025
경상남도,진주시,166687846.0,5.4,23631720.0,6.1,2025
경상남도,창녕군,166687846.0,5.4,10376446.0,2.7,2025
경상남도,창원시,166687846.0,5.4,118794417.0,30.9,2025
경상남도,통영시,166687846.0,5.4,16342890.0,4.3,2025
경상남도,하동군,166687846.0,5.4,7826654.0,2.0,2025
경상남도,함안군,166687846.0,5.4,11526434.0,3.0,2025
경상남도,함양군,166687846.0,5.4,8776845.0,2.3,2025
경상남도,합천군,166687846.0,5.4,6944136.0,1.8,2025
경상북도,경산시,187787058.0,6.1,31554061.0,9.1,2025
경상북도,경주시,187787058.0,6.1,50203226.0,14.5,2025
경상북도,고령군,187787058.0,6.1,6465302.0,1.9,2025
경상북도,구미시,187787058.0,6.1,27913767.0,8.1,2025
경상북도,김천시,187787058.0,6.1,15764186.0,4.6,2025
경상북도,문경시,187787058.0,6.1,12248943.0,3.5,2025
경상북도,봉화군,187787058.0,6.1,4719914.0,1.4,2025
경상북도,상주시,187787058.0,6.1,14343000.0,4.2,2025
경상북도,성주군,187787058.0,6.1,7885868.0,2.3,2025
경상북도,안동시,187787058.0,6.1,18054592.0,5.2,2025
경상북도,영덕군,187787058.0,6.1,10876688.0,3.1,2025
경상북도,영양군,187787058.0,6.1,1821575.0,0.5,2025
경상북도,영주시,187787058.0,6.1,9517949.0,2.8,2025
경상북도,영천시,187787058.0,6.1,13953628.0,4.0,2025
경상북도,예천군,187787058.0,6.1,7081907.0,2.1,2025
경상북도,울릉군,187787058.0,6.1,1578024.0,0.5,2025
경상북도,울진군,187787058.0,6.1,8678680.0,2.5,2025
경상북도,의성군,187787058.0,6.1,7121944.0,2.1,2025
경상북도,청도군,187787058.0,6.1,10707694.0,3.1,2025
경상북도,청송군,187787058.0,6.1,5006942.0,1.4,2025
경상북도,칠곡군,187787058.0,6.1,23083000.0,6.7,2025
경상북도,포항시,187787058.0,6.1,56746921.0,16.4,2025
광주광역시,광산구,70979688.0,2.3,50635263.0,23.5,2025
광주광역시,남구,70979688.0,2.3,21457978.0,10.0,2025
광주광역시,동구,70979688.0,2.3,34669712.0,16.1,2025
광주광역시,북구,70979688.0,2.3,51785248.0,24.1,2025
광주광역시,서구,70979688.0,2.3,56768876.0,26.4,2025
대구광역시,군위군,112428992.0,3.6,7956574.0,2.0,2025
대구광역시,남구,112428992.0,3.6,27366150.0,7.0,2025
대구광역시,달서구,112428992.0,3.6,57097467.0,14.7,2025
대구광역시,달성군,112428992.0,3.6,31257485.0,8.0,2025
대구광역시,동구,112428992.0,3.6,66700746.0,17.1,2025
대구광역시,북구,112428992.0,3.6,54473566.0,14.0,2025
대구광역시,서구,112428992.0,3.6,22757850.0,5.8,2025
대구광역시,수성구,112428992.0,3.6,52967614.0,13.6,2025
대구광역시,중구,112428992.0,3.6,69024662.0,17.7,2025
대전광역시,대덕구,90947902.0,2.9,28563420.0,11.3,2025
대전광역시,동구,90947902.0,2.9,44073970.0,17.5,2025
대전광역시,서구,90947902.0,2.9,66182568.0,26.3,2025
대전광역시,유성구,90947902.0,2.9,63921858.0,25.4,2025
대전광역시,중구,90947902.0,2.9,49314762.0,19.6,2025
부산광역시,강서구,161883449.0,5.2,44556992.0,7.2,2025
부산광역시,금정구,161883449.0,5.2,30955834.0,5.0,2025
부산광역시,기장군,161883449.0,5.2,42224332.0,6.8,2025
부산광역시,남구,161883449.0,5.2,32563906.0,5.3,2025
부산광역시,동구,161883449.0,5.2,39204182.0,6.4,2025
부산광역시,동래구,161883449.0,5.2,42710108.0,6.9,2025
부산광역시,부산진구,161883449.0,5.2,76215951.0,12.4,2025
부산광역시,북구,161883449.0,5.2,25448528.0,4.1,2025
부산광역시,사상구,161883449.0,5.2,29560996.0,4.8,2025
부산광역시,사하구,161883449.0,5.2,25485968.0,4.1,2025
부산광역시,서구,161883449.0,5.2,21446596.0,3.5,2025
부산광역시,수영구,161883449.0,5.2,41449362.0,6.7,2025
부산광역시,연제구,161883449.0,5.2,32669658.0,5.3,2025
부산광역시,영도구,161883449.0,5.2,18824561.0,3.1,2025
부산광역시,중구,161883449.0,5.2,40783844.0,6.6,2025
부산광역시,해운대구,161883449.0,5.2,72850928.0,11.8,2025
서울특별시,강남구,633285856.0,20.5,229556092.0,10.3,2025
서울특별시,강동구,633285856.0,20.5,57714010.0,2.6,2025
서울특별시,강북구,633285856.0,20.5,35319228.0,1.6,2025
서울특별시,강서구,633285856.0,20.5,94156643.0,4.2,2025
서울특별시,관악구,633285856.0,20.5,68261676.0,3.1,2025
서울특별시,광진구,633285856.0,20.5,75503274.0,3.4,2025
서울특별시,구로구,633285856.0,20.5,70135944.0,3.2,2025
서울특별시,금천구,633285856.0,20.5,30180493.0,1.4,2025
서울특별시,노원구,633285856.0,20.5,61534546.0,2.8,2025
서울특별시,도봉구,633285856.0,20.5,34511918.0,1.6,2025
서울특별시,동대문구,633285856.0,20.5,59865348.0,2.7,2025
서울특별시,동작구,633285856.0,20.5,68372843.0,3.1,2025
서울특별시,마포구,633285856.0,20.5,124398015.0,5.6,2025
서울특별시,서대문구,633285856.0,20.5,90975644.0,4.1,2025
서울특별시,서초구,633285856.0,20.5,191446980.0,8.6,2025
서울특별시,성동구,633285856.0,20.5,78024331.0,3.5,2025
서울특별시,성북구,633285856.0,20.5,59138510.0,2.7,2025
서울특별시,송파구,633285856.0,20.5,134710653.0,6.1,2025
서울특별시,양천구,633285856.0,20.5,41531088.0,1.9,2025
서울특별시,영등포구,633285856.0,20.5,120815328.0,5.4,2025
서울특별시,용산구,633285856.0,20.5,118812659.0,5.3,2025
서울특별시,은평구,633285856.0,20.5,37894882.0,1.7,2025
서울특별시,종로구,633285856.0,20.5,148918570.0,6.7,2025
서울특별시,중구,633285856.0,20.5,152326780.0,6.9,2025
서울특별시,중랑구,633285856.0,20.5,37691154.0,1.7,2025
세종특별자치시,세종특별자치시,30128382.0,1.0,33609618.0,100.0,2025
울산광역시,남구,52682231.0,1.7,49309032.0,32.4,2025
울산광역시,동구,52682231.0,1.7,13984212.0,9.2,2025
울산광역시,북구,52682231.0,1.7,25667002.0,16.9,2025
울산광역시,울주군,52682231.0,1.7,38923062.0,25.6,2025
울산광역시,중구,52682231.0,1.7,24258738.0,15.9,2025
인천광역시,강화군,185482860.0,6.0,17196725.0,3.9,2025
인천광역시,계양구,185482860.0,6.0,32334270.0,7.4,2025
인천광역시,남동구,185482860.0,6.0,58331924.0,13.3,2025
인천광역시,동구,185482860.0,6.0,9618626.0,2.2,2025
인천광역시,미추홀구,185482860.0,6.0,47154436.0,10.8,2025
인천광역시,부평구,185482860.0,6.0,50612558.0,11.6,2025
인천광역시,서구,185482860.0,6.0,60355967.0,13.8,2025
인천광역시,연수구,185482860.0,6.0,51176545.0,11.7,2025
인천광역시,옹진군,185482860.0,6.0,6791750.0,1.5,2025
인천광역시,중구,185482860.0,6.0,104629357.0,23.9,2025
전라남도,강진군,132694562.0,4.3,6026678.0,2.3,2025
전라남도,고흥군,132694562.0,4.3,7092340.0,2.7,2025
전라남도,곡성군,132694562.0,4.3,5494776.0,2.1,2025
전라남도,광양시,132694562.0,4.3,14835527.0,5.6,2025
전라남도,구례군,132694562.0,4.3,6485318.0,2.5,2025
전라남도,나주시,132694562.0,4.3,17028914.0,6.4,2025
전라남도,담양군,132694562.0,4.3,16315884.0,6.2,2025
전라남도,목포시,132694562.0,4.3,28289730.0,10.7,2025
전라남도,무안군,132694562.0,4.3,17277340.0,6.5,2025
전라남도,보성군,132694562.0,4.3,7306764.0,2.8,2025
전라남도,순천시,132694562.0,4.3,27951462.0,10.6,2025
전라남도,신안군,132694562.0,4.3,7616522.0,2.9,2025
전라남도,여수시,132694562.0,4.3,27070246.0,10.2,2025
전라남도,영광군,132694562.0,4.3,7278096.0,2.8,2025
전라남도,영암군,132694562.0,4.3,10672462.0,4.0,2025
전라남도,완도군,132694562.0,4.3,6972938.0,2.6,2025
전라남도,장성군,132694562.0,4.3,10714196.0,4.1,2025
전라남도,장흥군,132694562.0,4.3,5534736.0,2.1,2025
전라남도,진도군,132694562.0,4.3,5515640.0,2.1,2025
전라남도,함평군,132694562.0,4.3,6079486.0,2.3,2025
전라남도,해남군,132694562.0,4.3,9848576.0,3.7,2025
전라남도,화순군,132694562.0,4.3,12980964.0,4.9,2025
전북특별자치도,고창군,102129580.0,3.3,9636638.0,4.0,2025
전북특별자치도,군산시,102129580.0,3.3,26817679.0,11.1,2025
전북특별자치도,김제시,102129580.0,3.3,12763492.0,5.3,2025
전북특별자치도,남원시,102129580.0,3.3,10841866.0,4.5,2025
전북특별자치도,무주군,102129580.0,3.3,8380586.0,3.5,2025
전북특별자치도,부안군,102129580.0,3.3,10923154.0,4.5,2025
전북특별자치도,순창군,102129580.0,3.3,4986608.0,2.1,2025
전북특별자치도,완주군,102129580.0,3.3,24016884.0,9.9,2025
전북특별자치도,익산시,102129580.0,3.3,27114160.0,11.2,2025
전북특별자치도,임실군,102129580.0,3.3,9183132.0,3.8,2025
전북특별자치도,장수군,102129580.0,3.3,2758994.0,1.1,2025
전북특별자치도,전주시,102129580.0,3.3,77834246.0,32.2,2025
전북특별자치도,정읍시,102129580.0,3.3,11773069.0,4.9,2025
전북특별자치도,진안군,102129580.0,3.3,5015686.0,2.1,2025
제주특별자치도,서귀포시,59269886.0,1.9,44107350.0,42.3,2025
제주특별자치도,제주시,59269886.0,1.9,60111114.0,57.7,2025
충청남도,계룡시,175403844.0,5.7,5467718.0,1.7,2025
충청남도,공주시,175403844.0,5.7,25786708.0,8.0,2025
충청남도,금산군,175403844.0,5.7,10288162.0,3.2,2025
충청남도,논산시,175403844.0,5.7,17451010.0,5.4,2025
충청남도,당진시,175403844.0,5.7,22250350.0,6.9,2025
충청남도,보령시,175403844.0,5.7,17779601.0,5.5,2025
충청남도,부여군,175403844.0,5.7,11419345.0,3.6,2025
충청남도,서산시,175403844.0,5.7,18388262.0,5.7,2025
충청남도,서천군,175403844.0,5.7,11119518.0,3.5,2025
충청남도,아산시,175403844.0,5.7,41644284.0,13.0,2025
충청남도,예산군,175403844.0,5.7,16398168.0,5.1,2025
충청남도,천안시,175403844.0,5.7,86549312.0,27.0,2025
충청남도,청양군,175403844.0,5.7,4858074.0,1.5,2025
충청남도,태안군,175403844.0,5.7,18089372.0,5.6,2025
충청남도,홍성군,175403844.0,5.7,13169202.0,4.1,2025
충청북도,괴산군,122791739.0,4.0,11617392.0,4.6,2025
충청북도,단양군,122791739.0,4.0,9427946.0,3.7,2025
충청북도,보은군,122791739.0,4.0,8748950.0,3.4,2025
충청북도,영동군,122791739.0,4.0,6800210.0,2.7,2025
충청북도,옥천군,122791739.0,4.0,12312321.0,4.8,2025
충청북도,음성군,122791739.0,4.0,19137626.0,7.5,2025
충청북도,제천시,122791739.0,4.0,15880270.0,6.2,2025
충청북도,증평군,122791739.0,4.0,6128328.0,2.4,2025
충청북도,진천군,122791739.0,4.0,13983854.0,5.5,2025
충청북도,청주시,122791739.0,4.0,119266945.0,46.8,2025
충청북도,충주시,122791739.0,4.0,31363073.0,12.3,2025
