기준년월,광역지자체,중분류,지출액(천원)
202404,전국,대형쇼핑몰,2.61326741E9
202404,전국,기타관광쇼핑,2.223870119E9
202404,전국,수상운송,1.1171778E7
202404,전국,뷰티,2.71681222E8
202404,전국,일반외식업,3.553880109E9
202404,전국,제과음료업,6.6872233E8
202404,전국,스키장,128818.0
202405,전국,호텔,1.5480808E8
202405,전국,콘도,4.3647411E7
202405,전국,캠핑장/펜션,9678229.0
202405,전국,기타숙박,3.09360483E8
202405,전국,여행업,3.33309864E8
202405,전국,육상운송,2.845976976E9
202405,전국,항공운송,6.94281512E8
202405,전국,렌터카,5.7645265E7
202405,전국,면세점,1.72547229E8
202405,전국,레저용품쇼핑,4.16385743E8
202405,전국,관광유원시설,5.4335447E7
202405,전국,골프장,4.26542702E8
202405,전국,기타레저,1.59869332E8
202405,전국,문화서비스,1.56161215E8
202405,전국,대형쇼핑몰,2.735498913E9
202405,전국,기타관광쇼핑,2.417719007E9
202405,전국,수상운송,1.0360061E7
202405,전국,뷰티,2.93242456E8
202405,전국,일반외식업,3.868234484E9
202405,전국,제과음료업,7.13532422E8
202405,전국,스키장,339076.0
202406,전국,호텔,1.41673848E8
202406,전국,콘도,5.0459426E7
202406,전국,캠핑장/펜션,9856666.0
202406,전국,기타숙박,3.29837018E8
202406,전국,여행업,3.3525763E8
202406,전국,육상운송,2.666925763E9
202406,전국,항공운송,6.50431626E8
202406,전국,렌터카,6.1331094E7
202406,전국,면세점,1.63176328E8
202406,전국,레저용품쇼핑,3.56473452E8
202406,전국,관광유원시설,4.7709651E7
202406,전국,골프장,4.14394554E8
202406,전국,기타레저,1.60777162E8
202406,전국,문화서비스,1.66689158E8
202406,전국,대형쇼핑몰,2.643730865E9
202406,전국,기타관광쇼핑,2.283297811E9
202406,전국,수상운송,9054766.0
202406,전국,뷰티,2.97960756E8
202406,전국,일반외식업,3.657285185E9
202406,전국,제과음료업,6.92451451E8
202406,전국,스키장,515348.0
202407,전국,호텔,1.49769566E8
202407,전국,콘도,5.6568751E7
202407,전국,캠핑장/펜션,9967528.0
202407,전국,기타숙박,3.97889209E8
202407,전국,여행업,4.35177861E8
202407,전국,육상운송,2.739591987E9
202407,전국,항공운송,8.12522704E8
202407,전국,렌터카,6.7640477E7
202407,전국,면세점,1.7195612E8
202407,전국,레저용품쇼핑,3.27153391E8
202407,전국,관광유원시설,4.8894701E7
202407,전국,골프장,2.99299126E8
202407,전국,기타레저,1.54327873E8
202407,전국,문화서비스,1.61304257E8
202407,전국,대형쇼핑몰,2.434624144E9
202407,전국,기타관광쇼핑,2.21748651E9
202407,전국,수상운송,7658389.0
202407,전국,뷰티,2.77503891E8
202407,전국,일반외식업,3.538621109E9
202407,전국,제과음료업,6.66887165E8
202407,전국,스키장,716942.0
202408,전국,호텔,1.78274094E8
202408,전국,콘도,7.3191142E7
202408,전국,캠핑장/펜션,1.3104648E7
202408,전국,기타숙박,3.70689444E8
202408,전국,여행업,3.72919197E8
202408,전국,육상운송,2.914477251E9
202408,전국,항공운송,7.36348492E8
202408,전국,렌터카,7.1671638E7
202408,전국,면세점,1.77246207E8
202408,전국,레저용품쇼핑,3.26599305E8
202408,전국,관광유원시설,6.3138779E7
202408,전국,골프장,3.09175919E8
202408,전국,기타레저,1.70467901E8
202408,전국,문화서비스,1.66704409E8
202408,전국,대형쇼핑몰,2.525357479E9
202408,전국,기타관광쇼핑,2.4370972E9
202408,전국,수상운송,9982648.0
202408,전국,뷰티,2.8933806E8
202408,전국,일반외식업,3.797256094E9
202408,전국,제과음료업,7.2552664E8
202408,전국,스키장,1307588.0
202409,전국,호텔,1.37946388E8
202409,전국,콘도,3.8881548E7
202409,전국,캠핑장/펜션,1.0211639E7
202409,전국,기타숙박,3.06474335E8
202409,전국,여행업,3.65060206E8
202409,전국,육상운송,2.634795836E9
202409,전국,항공운송,7.08301728E8
202409,전국,렌터카,6.5016899E7
202409,전국,면세점,1.71951618E8
202409,전국,레저용품쇼핑,3.27633157E8
202409,전국,관광유원시설,5.0857919E7
202409,전국,골프장,3.57292975E8
202409,전국,기타레저,1.62680796E8
202409,전국,문화서비스,1.4925061E8
202409,전국,대형쇼핑몰,2.622082601E9
202409,전국,기타관광쇼핑,2.494618451E9
202409,전국,수상운송,9109094.0
202409,전국,뷰티,2.73448324E8
202409,전국,일반외식업,3.442394953E9
202409,전국,제과음료업,6.7474573E8
202409,전국,스키장,458205.0
202410,전국,호텔,1.47514665E8
202410,전국,콘도,3.6410219E7
202410,전국,캠핑장/펜션,1.0181422E7
202410,전국,기타숙박,3.17523686E8
202410,전국,여행업,3.80931203E8
202410,전국,육상운송,2.67650021E9
202410,전국,항공운송,9.38524541E8
202410,전국,렌터카,5.8816768E7
202410,전국,면세점,1.68161052E8
202410,전국,레저용품쇼핑,4.28123456E8
202410,전국,관광유원시설,6.0326037E7
202410,전국,골프장,4.21588198E8
202410,전국,기타레저,1.57964342E8
202410,전국,문화서비스,1.38153754E8
202410,전국,대형쇼핑몰,2.733729154E9
202410,전국,기타관광쇼핑,2.308670931E9
202410,전국,수상운송,1.0195836E7
202410,전국,뷰티,2.71954488E8
202410,전국,일반외식업,3.689719032E9
202410,전국,제과음료업,6.76403458E8
202410,전국,스키장,336458.0
202411,전국,호텔,1.4445801E8
202411,전국,콘도,3.2624282E7
202411,전국,캠핑장/펜션,8025091.0
202411,전국,기타숙박,3.14734262E8
202411,전국,여행업,3.03632117E8
202411,전국,육상운송,2.580291024E9
202411,전국,항공운송,8.19643128E8
202411,전국,렌터카,5.3361914E7
202411,전국,면세점,1.56508999E8
202411,전국,레저용품쇼핑,4.52048728E8
202411,전국,관광유원시설,4.1365308E7
202411,전국,골프장,3.31044895E8
202411,전국,기타레저,1.42754936E8
202411,전국,문화서비스,1.26879548E8
202411,전국,대형쇼핑몰,2.795538359E9
202411,전국,기타관광쇼핑,2.186847216E9
202411,전국,수상운송,7956284.0
202411,전국,뷰티,2.70687542E8
202411,전국,일반외식업,3.485979109E9
202411,전국,제과음료업,6.23082065E8
202411,전국,스키장,178132.0
202412,전국,호텔,1.78038254E8
202412,전국,콘도,4.8742938E7
202412,전국,캠핑장/펜션,6533168.0
202412,전국,기타숙박,3.15011913E8
202412,전국,여행업,3.54189361E8
202412,전국,육상운송,2.726572442E9
202412,전국,항공운송,8.89749347E8
202412,전국,렌터카,5.6311412E7
202412,전국,면세점,1.50749894E8
202412,전국,레저용품쇼핑,3.58455329E8
202412,전국,관광유원시설,3.0931719E7
202412,전국,골프장,1.3176249E8
202412,전국,기타레저,1.48946647E8
202412,전국,문화서비스,1.46907386E8
202412,전국,대형쇼핑몰,2.995728145E9
202412,전국,기타관광쇼핑,2.160396031E9
202412,전국,수상운송,6923851.0
202412,전국,뷰티,3.01335375E8
202412,전국,일반외식업,3.695223854E9
202412,전국,제과음료업,6.42983876E8
202412,전국,스키장,4891201.0
